set P :=
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80
;

param: WG lp wp hp :=
   1 60.0 10.5 5.5 7.0
   2 60.0 10.5 5.5 7.0
   3 60.0 10.5 5.5 7.0
   4 60.0 10.5 5.5 7.0
   5 60.0 10.5 5.5 7.0
   6 60.0 10.5 5.5 7.0
   7 60.0 10.5 5.5 7.0
   8 60.0 10.5 5.5 7.0
   9 60.0 10.5 5.5 7.0
   10 60.0 10.5 5.5 7.0
   11 60.0 10.5 5.5 7.0
   12 60.0 10.5 5.5 7.0
   13 60.0 10.5 5.5 7.0
   14 60.0 10.5 5.5 7.0
   15 60.0 10.5 5.5 7.0
   16 60.0 10.5 5.5 7.0
   17 60.0 10.5 5.5 7.0
   18 60.0 10.5 5.5 7.0
   19 60.0 10.5 5.5 7.0
   20 60.0 10.5 5.5 7.0
   21 60.0 10.5 5.5 7.0
   22 60.0 10.5 5.5 7.0
   23 60.0 10.5 5.5 7.0
   24 60.0 10.5 5.5 7.0
   25 60.0 10.5 5.5 7.0
   26 60.0 10.5 5.5 7.0
   27 60.0 10.5 5.5 7.0
   28 60.0 10.5 5.5 7.0
   29 60.0 10.5 5.5 7.0
   30 60.0 10.5 5.5 7.0
   31 50.0 6.0 3.5 9.5
   32 50.0 6.0 3.5 9.5
   33 50.0 6.0 3.5 9.5
   34 50.0 6.0 3.5 9.5
   35 50.0 6.0 3.5 9.5
   36 50.0 6.0 3.5 9.5
   37 50.0 6.0 3.5 9.5
   38 50.0 6.0 3.5 9.5
   39 50.0 6.0 3.5 9.5
   40 50.0 6.0 3.5 9.5
   41 120.0 5.5 4.5 11.0
   42 120.0 5.5 4.5 11.0
   43 120.0 5.5 4.5 11.0
   44 120.0 5.5 4.5 11.0
   45 120.0 5.5 4.5 11.0
   46 120.0 5.5 4.5 11.0
   47 120.0 5.5 4.5 11.0
   48 120.0 5.5 4.5 11.0
   49 120.0 5.5 4.5 11.0
   50 120.0 5.5 4.5 11.0
   51 120.0 5.5 4.5 11.0
   52 120.0 5.5 4.5 11.0
   53 120.0 5.5 4.5 11.0
   54 120.0 5.5 4.5 11.0
   55 120.0 5.5 4.5 11.0
   56 120.0 5.5 4.5 11.0
   57 120.0 5.5 4.5 11.0
   58 120.0 5.5 4.5 11.0
   59 120.0 5.5 4.5 11.0
   60 120.0 5.5 4.5 11.0
   61 120.0 5.5 4.5 11.0
   62 120.0 5.5 4.5 11.0
   63 120.0 5.5 4.5 11.0
   64 120.0 5.5 4.5 11.0
   65 120.0 5.5 4.5 11.0
   66 120.0 5.5 4.5 11.0
   67 120.0 5.5 4.5 11.0
   68 120.0 5.5 4.5 11.0
   69 120.0 5.5 4.5 11.0
   70 120.0 5.5 4.5 11.0
   71 120.0 5.5 4.5 11.0
   72 120.0 5.5 4.5 11.0
   73 120.0 5.5 4.5 11.0
   74 120.0 5.5 4.5 11.0
   75 120.0 5.5 4.5 11.0
   76 120.0 5.5 4.5 11.0
   77 120.0 5.5 4.5 11.0
   78 120.0 5.5 4.5 11.0
   79 120.0 5.5 4.5 11.0
   80 120.0 5.5 4.5 11.0
;

set B :=
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40
;

param: LB WB HB CB alpha :=
   1 28 15 15 6300 32
   2 28 15 15 6300 32
   3 28 15 15 6300 32
   4 28 15 15 6300 32
   5 28 15 15 6300 32
   6 28 15 15 6300 32
   7 28 15 15 6300 32
   8 28 15 15 6300 32
   9 28 15 15 6300 32
   10 28 15 15 6300 32
   11 42 32 26 34944 94
   12 42 32 26 34944 94
   13 42 32 26 34944 94
   14 42 32 26 34944 94
   15 42 32 26 34944 94
   16 42 32 26 34944 94
   17 42 32 26 34944 94
   18 42 32 26 34944 94
   19 42 32 26 34944 94
   20 42 32 26 34944 94
   21 45.7 45.7 40.6 84793 156
   22 45.7 45.7 40.6 84793 156
   23 45.7 45.7 40.6 84793 156
   24 45.7 45.7 40.6 84793 156
   25 45.7 45.7 40.6 84793 156
   26 45.7 45.7 40.6 84793 156
   27 45.7 45.7 40.6 84793 156
   28 45.7 45.7 40.6 84793 156
   29 45.7 45.7 40.6 84793 156
   30 45.7 45.7 40.6 84793 156
   31 61 46 61 171166 469
   32 61 46 61 171166 469
   33 61 46 61 171166 469
   34 61 46 61 171166 469
   35 61 46 61 171166 469
   36 61 46 61 171166 469
   37 61 46 61 171166 469
   38 61 46 61 171166 469
   39 61 46 61 171166 469
   40 61 46 61 171166 469
;


param M     := 1000000; #large constant
param alpha_supp := 1;# minimum percentage of its bottom face supported by other items' top faces
