set P :=
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134
;
param:	WG	lp	wp	hp	:=
1	45.0	11.5	6.5	3.0
2	45.0	11.5	6.5	3.0
3	45.0	11.5	6.5	3.0
4	45.0	11.5	6.5	3.0
5	45.0	11.5	6.5	3.0
6	45.0	11.5	6.5	3.0
7	45.0	11.5	6.5	3.0
8	45.0	11.5	6.5	3.0
9	45.0	11.5	6.5	3.0
10	45.0	11.5	6.5	3.0
11	45.0	11.5	6.5	3.0
12	210.0	6.0	6.0	38.0
13	210.0	6.0	6.0	38.0
14	210.0	6.0	6.0	38.0
15	210.0	6.0	6.0	38.0
16	210.0	6.0	6.0	38.0
17	210.0	6.0	6.0	38.0
18	210.0	6.0	6.0	38.0
19	210.0	6.0	6.0	38.0
20	210.0	6.0	6.0	38.0
21	210.0	6.0	6.0	38.0
22	210.0	6.0	6.0	38.0
23	210.0	6.0	6.0	38.0
24	210.0	6.0	6.0	38.0
25	210.0	6.0	6.0	38.0
26	210.0	6.0	6.0	38.0
27	210.0	6.0	6.0	38.0
28	210.0	6.0	6.0	38.0
29	210.0	6.0	6.0	38.0
30	210.0	6.0	6.0	38.0
31	210.0	6.0	6.0	38.0
32	10.0	12.5	5.0	2.0
33	10.0	12.5	5.0	2.0
34	10.0	12.5	5.0	2.0
35	10.0	12.5	5.0	2.0
36	10.0	12.5	5.0	2.0
37	10.0	12.5	5.0	2.0
38	10.0	12.5	5.0	2.0
39	10.0	12.5	5.0	2.0
40	10.0	12.5	5.0	2.0
41	10.0	12.5	5.0	2.0
42	20.0	2.0	12.5	10.5
43	20.0	2.0	12.5	10.5
44	20.0	2.0	12.5	10.5
45	20.0	2.0	12.5	10.5
46	20.0	2.0	12.5	10.5
47	20.0	2.0	12.5	10.5
48	20.0	2.0	12.5	10.5
49	20.0	2.0	12.5	10.5
50	20.0	2.0	12.5	10.5
51	20.0	2.0	12.5	10.5
52	20.0	2.0	12.5	10.5
53	20.0	2.0	12.5	10.5
54	20.0	2.0	12.5	10.5
55	20.0	2.0	12.5	10.5
56	20.0	2.0	12.5	10.5
57	20.0	2.0	12.5	10.5
58	20.0	2.0	12.5	10.5
59	20.0	2.0	12.5	10.5
60	20.0	2.0	12.5	10.5
61	20.0	2.0	12.5	10.5
62	20.0	2.0	12.5	10.5
63	20.0	2.0	12.5	10.5
64	20.0	2.0	12.5	10.5
65	20.0	2.0	12.5	10.5
66	20.0	2.0	12.5	10.5
67	20.0	2.0	12.5	10.5
68	20.0	2.0	12.5	10.5
69	320.0	29.0	24.0	3.0
70	320.0	29.0	24.0	3.0
71	320.0	29.0	24.0	3.0
72	320.0	29.0	24.0	3.0
73	320.0	29.0	24.0	3.0
74	320.0	29.0	24.0	3.0
75	320.0	29.0	24.0	3.0
76	320.0	29.0	24.0	3.0
77	320.0	29.0	24.0	3.0
78	320.0	29.0	24.0	3.0
79	320.0	29.0	24.0	3.0
80	320.0	29.0	24.0	3.0
81	320.0	29.0	24.0	3.0
82	320.0	29.0	24.0	3.0
83	320.0	29.0	24.0	3.0
84	320.0	29.0	24.0	3.0
85	320.0	29.0	24.0	3.0
86	320.0	29.0	24.0	3.0
87	320.0	29.0	24.0	3.0
88	320.0	29.0	24.0	3.0
89	320.0	29.0	24.0	3.0
90	320.0	29.0	24.0	3.0
91	320.0	29.0	24.0	3.0
92	320.0	29.0	24.0	3.0
93	320.0	29.0	24.0	3.0
94	320.0	29.0	24.0	3.0
95	320.0	29.0	24.0	3.0
96	320.0	29.0	24.0	3.0
97	320.0	29.0	24.0	3.0
98	320.0	29.0	24.0	3.0
99	320.0	29.0	24.0	3.0
100	320.0	29.0	24.0	3.0
101	320.0	29.0	24.0	3.0
102	320.0	29.0	24.0	3.0
103	320.0	29.0	24.0	3.0
104	320.0	29.0	24.0	3.0
105	320.0	29.0	24.0	3.0
106	320.0	29.0	24.0	3.0
107	320.0	29.0	24.0	3.0
108	320.0	29.0	24.0	3.0
109	320.0	29.0	24.0	3.0
110	320.0	29.0	24.0	3.0
111	320.0	29.0	24.0	3.0
112	320.0	29.0	24.0	3.0
113	320.0	29.0	24.0	3.0
114	320.0	29.0	24.0	3.0
115	60.0	10.5	5.5	7.0
116	60.0	10.5	5.5	7.0
117	60.0	10.5	5.5	7.0
118	60.0	10.5	5.5	7.0
119	60.0	10.5	5.5	7.0
120	60.0	10.5	5.5	7.0
121	60.0	10.5	5.5	7.0
122	60.0	10.5	5.5	7.0
123	60.0	10.5	5.5	7.0
124	60.0	10.5	5.5	7.0
125	60.0	10.5	5.5	7.0
126	60.0	10.5	5.5	7.0
127	60.0	10.5	5.5	7.0
128	60.0	10.5	5.5	7.0
129	60.0	10.5	5.5	7.0
130	60.0	10.5	5.5	7.0
131	50.0	10.5	9.0	2.0
132	50.0	10.5	9.0	2.0
133	50.0	10.5	9.0	2.0
134	50.0	10.5	9.0	2.0
;
set	B	:=
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80
;
param:	LB	WB	HB	CB	alpha	:=
1	28	15	15	6300	32	
2	42	32	26	34944	94	
3	45.7	45.7	40.6	84793	156	
4	61	46	61	171166	469	
5	28	15	15	6300	32	
6	42	32	26	34944	94	
7	45.7	45.7	40.6	84793	156	
8	61	46	61	171166	469	
9	28	15	15	6300	32	
10	42	32	26	34944	94	
11	45.7	45.7	40.6	84793	156	
12	61	46	61	171166	469	
13	28	15	15	6300	32	
14	42	32	26	34944	94	
15	45.7	45.7	40.6	84793	156	
16	61	46	61	171166	469	
17	28	15	15	6300	32	
18	42	32	26	34944	94	
19	45.7	45.7	40.6	84793	156	
20	61	46	61	171166	469	
21	28	15	15	6300	32	
22	42	32	26	34944	94	
23	45.7	45.7	40.6	84793	156	
24	61	46	61	171166	469	
25	28	15	15	6300	32	
26	42	32	26	34944	94	
27	45.7	45.7	40.6	84793	156	
28	61	46	61	171166	469	
29	28	15	15	6300	32	
30	42	32	26	34944	94	
31	45.7	45.7	40.6	84793	156	
32	61	46	61	171166	469	
33	28	15	15	6300	32	
34	42	32	26	34944	94	
35	45.7	45.7	40.6	84793	156	
36	61	46	61	171166	469	
37	28	15	15	6300	32	
38	42	32	26	34944	94	
39	45.7	45.7	40.6	84793	156	
40	61	46	61	171166	469	
41	28	15	15	6300	32	
42	42	32	26	34944	94	
43	45.7	45.7	40.6	84793	156	
44	61	46	61	171166	469	
45	28	15	15	6300	32	
46	42	32	26	34944	94	
47	45.7	45.7	40.6	84793	156	
48	61	46	61	171166	469	
49	28	15	15	6300	32	
50	42	32	26	34944	94	
51	45.7	45.7	40.6	84793	156	
52	61	46	61	171166	469	
53	28	15	15	6300	32	
54	42	32	26	34944	94	
55	45.7	45.7	40.6	84793	156	
56	61	46	61	171166	469	
57	28	15	15	6300	32	
58	42	32	26	34944	94	
59	45.7	45.7	40.6	84793	156	
60	61	46	61	171166	469	
61	28	15	15	6300	32	
62	42	32	26	34944	94	
63	45.7	45.7	40.6	84793	156	
64	61	46	61	171166	469	
65	28	15	15	6300	32	
66	42	32	26	34944	94	
67	45.7	45.7	40.6	84793	156	
68	61	46	61	171166	469	
69	28	15	15	6300	32	
70	42	32	26	34944	94	
71	45.7	45.7	40.6	84793	156	
72	61	46	61	171166	469	
73	28	15	15	6300	32	
74	42	32	26	34944	94	
75	45.7	45.7	40.6	84793	156	
76	61	46	61	171166	469	
77	28	15	15	6300	32	
78	42	32	26	34944	94	
79	45.7	45.7	40.6	84793	156	
80	61	46	61	171166	469	
;
param	alpha_supp	:= 1;
